id,name,time,leve,location(仅镇馆之宝有),size,material,describe(仅镇馆之宝有),relic_url,img_url
6146,清鎏金刻花铜走狮,清,一般,,通高25cm，长29cm，6.210kg,铜器,,https://www.sxhm.com/collections/detail/11216.html,htps:/Uploads/Picture/2023/04/13/s6437a3ade767e.JPG
6147,清鎏金刻花铜走狮,清,一般,,通高25.5cm，长29cm，6.025kg,铜器,,https://www.sxhm.com/collections/detail/11217.html,htps:/Uploads/Picture/2023/04/13/s6437a3c64d636.JPG
6148,清铜麒麟,清,一般,,高24cm，长16.5cm，4.620kg,铜器,,https://www.sxhm.com/collections/detail/11218.html,htps:/Uploads/Picture/2023/04/13/s6437a3df14123.JPG
6149,清刘海戏金蟾铜像,清,一般,,通高35.3cm，3.629kg,铜器,,https://www.sxhm.com/collections/detail/11219.html,htps:/Uploads/Picture/2023/04/13/s6437a3f8dd1c7.JPG
6150,清刘海戏金蟾铜像,清,一般,,通高36.2cm，3.453kg,铜器,,https://www.sxhm.com/collections/detail/11220.html,htps:/Uploads/Picture/2023/04/13/s6437a4151fcbf.JPG
6151,清鸭形香薰,清,一般,,高22.7cm，口径13×7.1cm，1.439kg,铜器,,https://www.sxhm.com/collections/detail/11221.html,htps:/Uploads/Picture/2023/04/13/s6437a42fe84fe.JPG
6152,清四瑞兽铭带纹铜镜,清,一般,,直径15.3cm，0.516kg,铜器,,https://www.sxhm.com/collections/detail/11222.html,htps:/Uploads/Picture/2023/04/13/s6437a448991e5.JPG
6153,清衔灵芝铜卧羊,清,一般,,高3.8cm，通长6.3cm，0.127kg,铜器,,https://www.sxhm.com/collections/detail/11223.html,htps:/Uploads/Picture/2023/04/13/s6437a464121c0.JPG
6154,明多宝纹铜镜,明,三级,,直径9.6cm，0.120kg,铜器,,https://www.sxhm.com/collections/detail/11224.html,htps:/Uploads/Picture/2023/04/13/s6437a47cd387f.JPG
6155,清仿兽面纹贯耳壶,清,一般,,高32cm，口径16×13.2cm，6.720kg,铜器,,https://www.sxhm.com/collections/detail/11225.html,htps:/Uploads/Picture/2023/04/13/s6437a499b1851.JPG
6156,清蕉叶纹铜觚,清,一般,,高30.5cm，口宽27.5cm，4.855kg,铜器,,https://www.sxhm.com/collections/detail/11226.html,htps:/Uploads/Picture/2023/04/13/s6437a4b5495d3.JPG
6157,清铜鞍马,清,一般,,通高23.8cm，长22cm，3.115kg,铜器,,https://www.sxhm.com/collections/detail/11227.html,htps:/Uploads/Picture/2023/04/13/s6437a4cf886d1.JPG
6158,清鸟纹铜宣德炉,清,一般,,高11.8cm，口径19.7cm，2.699kg,铜器,,https://www.sxhm.com/collections/detail/11228.html,htps:/Uploads/Picture/2023/04/13/s6437a4ef7ced3.JPG
6159,清铜麒麟,清,一般,,通高17.7cm，通长32.7cm，3.075kg,铜器,,https://www.sxhm.com/collections/detail/11229.html,htps:/Uploads/Picture/2023/04/13/s6437a50849791.JPG
6160,清兽首鋬铜簋,清,一般,,高8.1cm，口径11.8cm，0.753kg,铜器,,https://www.sxhm.com/collections/detail/11230.html,htps:/Uploads/Picture/2023/04/13/s6437a52316839.JPG
6161,清双环耳铜宣德炉,清,一般,,高3.3cm，口径9.4cm，0.267kg,铜器,,https://www.sxhm.com/collections/detail/11231.html,htps:/Uploads/Picture/2023/04/13/s6437a53eabe55.JPG
6162,清夔龙乳钉纹鼎,清,一般,,通高30.7cm，口径24.4cm，4.565kg,铜器,,https://www.sxhm.com/collections/detail/11232.html,htps:/Uploads/Picture/2023/04/13/s6437a5582cc6f.JPG
6163,清嵌错阿拉伯文铜罐,清,一般,,高13cm，口径8.6cm，0.703kg,铜器,,https://www.sxhm.com/collections/detail/11233.html,htps:/Uploads/Picture/2023/04/13/s6437a5717cb14.JPG
6164,清麒麟形铜砚滴,清,一般,,高4.5cm，口径2cm，0.205kg,铜器,,https://www.sxhm.com/collections/detail/11234.html,htps:/Uploads/Picture/2023/04/13/s6437a58f88585.JPG
6165,清嵌错蕉叶纹铜方壶,清,一般,,高18.8cm，口径6cm，1.077kg,铜器,,https://www.sxhm.com/collections/detail/11235.html,htps:/Uploads/Picture/2023/04/13/s6437a5a6e1389.JPG
6166,清蟠虺纹方形铜香炉,清,一般,,高8.2cm，口径12.6×8.1cm，0.649kg,铜器,,https://www.sxhm.com/collections/detail/11236.html,htps:/Uploads/Picture/2023/04/13/s6437a5c0e8075.JPG
6167,清仿唐双鸾花枝纹铜镜,清,一般,,直径23.8cm，1.250kg,铜器,,https://www.sxhm.com/collections/detail/11237.html,htps:/Uploads/Picture/2023/04/13/s6437a5d89b091.JPG
6168,清仿东汉神仙车马画像纹铜镜,清,一般,,直径18.9cm，0.904kg,铜器,,https://www.sxhm.com/collections/detail/11238.html,htps:/Uploads/Picture/2023/04/13/s6437a5f0b520e.JPG
6169,清乾隆天水赵酉铭方形铜镜,清,三级,,长22.9cm，宽17.9cm，2.305kg,铜器,,https://www.sxhm.com/collections/detail/11239.html,htps:/Uploads/Picture/2023/04/13/s6437a609d08c3.JPG
6170,清景泰蓝盆景,清,三级,,长24cm，宽12cm，高10cm，0.650kg,铜器,,https://www.sxhm.com/collections/detail/11240.html,htps:/Uploads/Picture/2023/04/13/s6437a623d9c2e.jpg
6171,清景泰蓝盆景,清,三级,,长24cm，宽12cm，高10cm，0.648kg,铜器,,https://www.sxhm.com/collections/detail/11241.html,htps:/Uploads/Picture/2023/04/13/s6437a643efc07.jpg
6172,清焦叶纹铜尊,清,一般,,通高39.5cm，口径27.7cm，8.010kg,铜器,,https://www.sxhm.com/collections/detail/11242.html,htps:/Uploads/Picture/2023/04/13/s6437a6623249d.JPG
6173,清云雷纹铜香炉,清,一般,,通高36.2cm，口径21.8cm，5.446kg,铜器,,https://www.sxhm.com/collections/detail/11243.html,htps:/Uploads/Picture/2023/04/13/s6437a67ea35e8.JPG
6174,清龟背纹铜香炉,清,一般,,高16.1cm，口径21cm，2.134kg,铜器,,https://www.sxhm.com/collections/detail/11244.html,htps:/Uploads/Picture/2023/04/13/s6437a699bc5d0.JPG
6175,清云雷纹小铜钫,清,一般,,高12cm，口宽3.5cm，0.284kg,铜器,,https://www.sxhm.com/collections/detail/11245.html,htps:/Uploads/Picture/2023/04/13/s6437a6b6b1d24.JPG
6176,清蕉叶纹铜尊,清,一般,,高14.2cm，口径7.5cm，0.328kg,铜器,,https://www.sxhm.com/collections/detail/11246.html,htps:/Uploads/Picture/2023/04/13/s6437a6cff0ac9.JPG
6177,清景泰蓝小盒,清,一般,,口径9.6cm，高7.3cm，0.210kg,铜器,,https://www.sxhm.com/collections/detail/11247.html,htps:/Uploads/Picture/2023/04/13/s6437a6e9c785b.jpg
6178,清景泰蓝小盒,清,一般,,口径9.6cm，高7.3cm，0.230kg,铜器,,https://www.sxhm.com/collections/detail/11248.html,htps:/Uploads/Picture/2023/04/13/s6437a7021a388.jpg
6179,明刻花虎头形铜锁,明,一般,,长37.8cm，0.147kg,铜器,,https://www.sxhm.com/collections/detail/11249.html,htps:/Uploads/Picture/2023/04/13/s6437a71999e22.JPG
6180,清龙纹铜饰片,清,一般,,长8.4cm，宽4.4cm，0.019kg,铜器,,https://www.sxhm.com/collections/detail/11250.html,htps:/Uploads/Picture/2023/04/13/s6437a732bedd3.JPG
6181,清蝉纹铜觯,清,一般,,高20.9cm，口径9cm，0.486kg,铜器,,https://www.sxhm.com/collections/detail/11251.html,htps:/Uploads/Picture/2023/04/13/s6437a752533a4.JPG
6182,清景泰蓝花觚,清,三级,,口18.8cm，高39cm，2.801kg,铜器,,https://www.sxhm.com/collections/detail/11252.html,htps:/Uploads/Picture/2023/04/13/s6437a76f26c1c.jpg
6183,清长多组环钮颈形铜壶,清,一般,,高40cm，口径9cm，6.680kg,铜器,,https://www.sxhm.com/collections/detail/11253.html,htps:/Uploads/Picture/2023/04/13/s6437a78c1a440.JPG
6184,清嵌错兽面纹铜鼎,清,一般,,通高16.7cm，口径12cm，1.021kg,铜器,,https://www.sxhm.com/collections/detail/11254.html,htps:/Uploads/Picture/2023/04/13/s6437a7b306f35.JPG
6185,明刻铭铜镜,明,三级,,直径9.2cm，0.264kg,铜器,,https://www.sxhm.com/collections/detail/11255.html,htps:/Uploads/Picture/2023/04/13/s6437a7cebba64.JPG
6186,清戴面具铜人,清,一般,,通高31cm，4.001kg,铜器,,https://www.sxhm.com/collections/detail/11256.html,htps:/Uploads/Picture/2023/04/13/s6437a7e805e5d.JPG
6187,清竹节形铜宣德炉,清,一般,,高15.3cm，口径19.3cm，2.849kg,铜器,,https://www.sxhm.com/collections/detail/11257.html,htps:/Uploads/Picture/2023/04/13/s6437a801cc0b3.JPG
6188,明刻铭大铜镜,明,二级,,直径39.5cm，6.720kg,铜器,,https://www.sxhm.com/collections/detail/11258.html,htps:/Uploads/Picture/2023/04/13/s6437a81a8a17c.jpg
6189,明菱花形三足铜火盆,明,一般,,高10.3cm，口径21.7cm，3.115kg,铜器,,https://www.sxhm.com/collections/detail/11259.html,htps:/Uploads/Picture/2023/04/13/s6437a84d86205.JPG
6190,明菱花形三足铜火盆,明,一般,,高16.1cm，口径34.6cm，10.150kg,铜器,,https://www.sxhm.com/collections/detail/11260.html,htps:/Uploads/Picture/2023/04/13/s6437a869c928f.JPG
6191,清铜宣德炉,清,一般,,口径9.5cm，高8cm，0.465kg,铜器,,https://www.sxhm.com/collections/detail/11261.html,htps:/Uploads/Picture/2023/04/13/s6437a885d3e2f.JPG
6192,清可折叠铜锥,清,未定级,,长18cm，0.070kg,铜器,,https://www.sxhm.com/collections/detail/11262.html,htps:/Uploads/Picture/2023/04/13/s6437a8a20afc8.JPG
6193,清舞人三足铜支架,清,未定级,,高16.5cm，0.227kg,铜器,,https://www.sxhm.com/collections/detail/11263.html,htps:/Uploads/Picture/2023/04/13/s6437a8ba69908.JPG
6194,清镶嵌玉石鎏金铜带钩,清,未定级,,长16cm，宽4.5cm，0.246kg,铜器,,https://www.sxhm.com/collections/detail/11264.html,htps:/Uploads/Picture/2023/04/13/s6437a8d52bf4b.JPG
6195,清错金嵌宝石铜带钩,清,未定级,,长15.3cm，0.218kg,铜器,,https://www.sxhm.com/collections/detail/11265.html,htps:/Uploads/Picture/2023/04/13/s6437a8f1e7be5.JPG
6196,明螭虎形铜带钩,明,未定级,,长6.8cm，0.029kg,铜器,,https://www.sxhm.com/collections/detail/11266.html,htps:/Uploads/Picture/2023/04/13/s6437a917cf90d.JPG
6197,清鎏金双狮纹铜须弥座,清,未定级,,长34.9cm，宽24.7cm，高8.7cm，4.643kg,铜器,,https://www.sxhm.com/collections/detail/11267.html,htps:/Uploads/Picture/2023/04/13/s6437a9338f9f1.JPG
6198,清嵌宝石铜带扣,清,未定级,,长7.8cm，宽2.3cm，0.052kg,铜器,,https://www.sxhm.com/collections/detail/11268.html,htps:/Uploads/Picture/2023/04/13/s6437a95111a6e.JPG
6199,明多宝纹铜镜,明,未定级,,直径9.6cm，0.168kg,铜器,,https://www.sxhm.com/collections/detail/11269.html,htps:/Uploads/Picture/2023/04/13/s6437a96caf56b.JPG
6200,清景泰蓝花盆,清,三级,,高12.5cm，口径17.5cm，0.914kg,铜器,,https://www.sxhm.com/collections/detail/11270.html,htps:/Uploads/Picture/2023/04/13/s6437a9a12c9c5.jpg
6201,明多宝纹铜镜,明,未定级,,直径9.2cm，0.197kg,铜器,,https://www.sxhm.com/collections/detail/11271.html,htps:/Uploads/Picture/2023/04/13/s6437a9c5722ac.JPG
6202,清透空花枝台座铜狮,清,一般,,通高13.7cm，5.994kg,铜器,,https://www.sxhm.com/collections/detail/11272.html,htps:/Uploads/Picture/2023/04/13/s6437a9dfea5d6.JPG
6203,清花形铜饰片,清,一般,,长4.7cm，宽3.4cm，7.000g,铜器,,https://www.sxhm.com/collections/detail/11273.html,htps:/Uploads/Picture/2023/04/13/s6437a9fcc0a9c.JPG
6204,清残铜鎏金簪嵌宝石帽顶,清,未定级,,高12.5cm，0.070kg,铜器,,https://www.sxhm.com/collections/detail/11274.html,htps:/Uploads/Picture/2023/04/13/s6437aa1a70207.JPG
6205,清残烟灯,清,未定级,,高7cm，0.200kg,铜器,,https://www.sxhm.com/collections/detail/11275.html,htps:/Uploads/Picture/2023/04/13/s6437aa3479012.JPG
6206,清长柄带花纹铜勺,清,未定级,,长7.8cm，宽4cm，0.047kg,铜器,,https://www.sxhm.com/collections/detail/11276.html,htps:/Uploads/Picture/2023/04/13/s6437aa50db0da.JPG
6207,清残蝙蝠铜发簪,清,未定级,,长8.5cm，0.029kg,铜器,,https://www.sxhm.com/collections/detail/11277.html,htps:/Uploads/Picture/2023/04/13/s6437aa6a2e8e8.JPG
6208,清残鎏金帽顶,清,未定级,,残高8.5cm，0.030kg,铜器,,https://www.sxhm.com/collections/detail/11278.html,htps:/Uploads/Picture/2023/04/13/s6437aa838d1b0.JPG
6209,清铜发饰,清,未定级,,长10cm，0.013kg,铜器,,https://www.sxhm.com/collections/detail/11279.html,htps:/Uploads/Picture/2023/04/13/s6437aa9f34244.JPG
6210,清翡翠环,清,未定级,,直径2.3cm，4.000g,玉石器,,https://www.sxhm.com/collections/detail/11280.html,htps:/Uploads/Picture/2023/04/13/s6437aabdd4a04.JPG
6211,清黄铜勺,清,未定级,,长16cm，0.043kg,铜器,,https://www.sxhm.com/collections/detail/11281.html,htps:/Uploads/Picture/2023/04/13/s6437aadb9d9d2.JPG
6212,清残铜圣经铭文挂坠,清,未定级,,长24cm，宽2.5cm，6.500g,铜器,,https://www.sxhm.com/collections/detail/11282.html,htps:/Uploads/Picture/2023/04/13/s6437aaf5adc30.JPG
6213,明残铜鎏金饰品,明,未定级,,长7cm，宽3.5cm，0.100kg,铜器,,https://www.sxhm.com/collections/detail/11283.html,htps:/Uploads/Picture/2023/04/13/s6437ab0fb38e0.JPG
6214,清残铜烟锅,清,未定级,,直径6cm，高5cm，0.080kg,铜器,,https://www.sxhm.com/collections/detail/11284.html,htps:/Uploads/Picture/2023/04/13/s6437ab2e27893.JPG
6215,清铜火炉,清,一般,,高95cm，6.300kg,铜器,,https://www.sxhm.com/collections/detail/11285.html,htps:/Uploads/Picture/2023/04/13/s6437ab4d6edaf.jpg
6216,清景泰蓝花瓶,清,一般,,口径9.1cm，高26.3cm，0.930kg,铜器,,https://www.sxhm.com/collections/detail/11286.html,htps:/Uploads/Picture/2023/04/13/s6437ab64caa62.jpg
6217,明刻花花叶纹铜扁簪,明,三级,,长11.2cm，0.016kg,铜器,,https://www.sxhm.com/collections/detail/11287.html,htps:/Uploads/Picture/2023/04/13/s6437ab81bf7d5.JPG
6218,清景泰蓝花卉纹酒杯,清,一般,,口径6cm，高4cm，0.050kg,铜器,,https://www.sxhm.com/collections/detail/11288.html,htps:/Uploads/Picture/2023/04/13/s6437ab9ca4837.jpg
6219,清景泰蓝花卉纹酒杯,清,一般,,口径6cm，高4cm，0.050kg,铜器,,https://www.sxhm.com/collections/detail/11289.html,htps:/Uploads/Picture/2023/04/13/s6437abb72e1a2.jpg
6220,明铜宣德炉,明,三级,,高7.6cm，口径13.1cm，0.825kg,铜器,,https://www.sxhm.com/collections/detail/11290.html,htps:/Uploads/Picture/2023/04/13/s6437abd2b1ac6.JPG
6221,清铜牛,清,一般,,高12cm，1.065kg,铜器,,https://www.sxhm.com/collections/detail/11291.html,htps:/Uploads/Picture/2023/04/13/s6437abeaeea49.JPG
6222,清仿正德款阿拉伯文铜香炉,清,一般,,口径12cm，高9cm，0.690kg,铜器,,https://www.sxhm.com/collections/detail/11292.html,htps:/Uploads/Picture/2023/04/13/s6437ac04d8558.JPG
6223,清莲瓣纹铜香炉,清,一般,,高6.6cm，口径9.5cm，0.383kg,铜器,,https://www.sxhm.com/collections/detail/11293.html,htps:/Uploads/Picture/2023/04/13/s6437ac1c45882.JPG
6224,清云雷纹小圆铜鼎,清,一般,,通高5.3cm，口径5.5cm，0.084kg,铜器,,https://www.sxhm.com/collections/detail/11294.html,htps:/Uploads/Picture/2023/04/13/s6437ac36c1cd3.JPG
6225,清仿商周提梁铜卣,清,一般,,通高27.6cm，5.637kg,铜器,,https://www.sxhm.com/collections/detail/11295.html,htps:/Uploads/Picture/2023/04/13/s6437ac51b6e7f.JPG
6226,清花鸟纹铜花盆,清,一般,,高13.5cm，口径21.6cm，1.660kg,铜器,,https://www.sxhm.com/collections/detail/11296.html,htps:/Uploads/Picture/2023/04/13/s6437ac77d6b26.JPG
6227,清梅兰松竹纹铜供瓶,清,一般,,高21.6cm，口径6.7cm，0.619kg,铜器,,https://www.sxhm.com/collections/detail/11297.html,htps:/Uploads/Picture/2023/04/13/s6437ac911080b.JPG
6228,清梅兰松竹纹铜供瓶,清,一般,,高21.6cm，口径6.6cm，0.636kg,铜器,,https://www.sxhm.com/collections/detail/11298.html,htps:/Uploads/Picture/2023/04/13/s6437acaa63fa8.JPG
6229,清铜走狮,清,一般,,高18.7cm，4.436kg,铜器,,https://www.sxhm.com/collections/detail/11299.html,htps:/Uploads/Picture/2023/04/13/s6437acc41497f.JPG
6230,清铜宣德炉,清,一般,,通高11.2cm，口径11.6cm，1.536kg,铜器,,https://www.sxhm.com/collections/detail/11300.html,htps:/Uploads/Picture/2023/04/13/s6437ace00389d.JPG
6231,清带花座铜宣德炉,清,一般,,通高12.4cm，口径12.6cm，1.203kg,铜器,,https://www.sxhm.com/collections/detail/11301.html,htps:/Uploads/Picture/2023/04/13/s6437acfb356d7.JPG
6232,清铜香炉,清,一般,,铜耳高38.5cm，口径20.8cm，9.217kg,铜器,,https://www.sxhm.com/collections/detail/11302.html,htps:/Uploads/Picture/2023/04/13/s6437ad14586a6.JPG
6233,清福寿铭铜香炉,清,一般,,高16.4cm，口径14.7cm，2.918kg,铜器,,https://www.sxhm.com/collections/detail/11303.html,htps:/Uploads/Picture/2023/04/13/s6437ad301b64e.JPG
6234,清瓜棱形兽耳铜香炉,清,一般,,通高8.4cm，口径10.2cm，0.481kg,铜器,,https://www.sxhm.com/collections/detail/11304.html,htps:/Uploads/Picture/2023/04/13/s6437ad5055053.JPG
6235,清兽面纹铜簋,清,一般,,通高13.8cm，口径9.5cm，1.338kg,铜器,,https://www.sxhm.com/collections/detail/11305.html,htps:/Uploads/Picture/2023/04/13/s6437ad6dd5d09.JPG
6236,清五瓣桃花形带盖铜香炉,清,一般,,通高13.5cm，口径8.6cm，0.742kg,铜器,,https://www.sxhm.com/collections/detail/11306.html,htps:/Uploads/Picture/2023/04/13/s6437ad857f2b2.JPG
6237,清龟座立鹤形铜供器,清,一般,,通高30cm，2.806kg,铜器,,https://www.sxhm.com/collections/detail/11307.html,htps:/Uploads/Picture/2023/04/13/s6437ada693482.JPG
6238,清龟座立鹤形铜供器,清,一般,,通高30.2cm，2.859kg,铜器,,https://www.sxhm.com/collections/detail/11308.html,htps:/Uploads/Picture/2023/04/13/s6437adbe061f8.JPG
6239,清花鸟纹铜花盆,清,一般,,高13.5cm，口径22.2cm，1.606kg,铜器,,https://www.sxhm.com/collections/detail/11309.html,htps:/Uploads/Picture/2023/04/13/s6437ade1948bb.JPG
6240,清人物纹铜花盆,清,一般,,高13.2cm，口径21.9cm，1.440kg,铜器,,https://www.sxhm.com/collections/detail/11310.html,htps:/Uploads/Picture/2023/04/13/s6437adffeb3b5.JPG
6241,清狮子形铜香炉,清,一般,,通高19cm，0.760kg,铜器,,https://www.sxhm.com/collections/detail/11311.html,htps:/Uploads/Picture/2023/04/13/s6437ae1812047.JPG
6242,清关公骑马铜像,清,一般,,通高27cm，2.705kg,铜器,,https://www.sxhm.com/collections/detail/11312.html,htps:/Uploads/Picture/2023/04/13/s6437ae32d364e.JPG
6243,清铜执刀周仓造像,清,一般,,通高22.4cm，1.026kg,铜器,,https://www.sxhm.com/collections/detail/11313.html,htps:/Uploads/Picture/2023/04/13/s6437ae4e5e739.JPG
6244,清“宣德六年”刻铭铜牌,清,一般,,长17.1cm，宽9.1cm，0.146kg,铜器,,https://www.sxhm.com/collections/detail/11314.html,htps:/Uploads/Picture/2023/04/13/s6437ae6c8cbcd.JPG
6245,清铁环铜铃,清,一般,,通长10.1cm，0.250kg,铜器,,https://www.sxhm.com/collections/detail/11315.html,htps:/Uploads/Picture/2023/04/13/s6437ae863989b.JPG
6246,清兽面纹铜方斗,清,一般,,高8.8cm，口宽9.2cm，0.594kg,铜器,,https://www.sxhm.com/collections/detail/11316.html,htps:/Uploads/Picture/2023/04/13/s6437aea16f562.JPG
6247,清菊花纹铜帽顶,清,一般,,高5cm，直径3.6cm，0.030kg,铜器,,https://www.sxhm.com/collections/detail/11317.html,htps:/Uploads/Picture/2023/04/13/s6437aebcb28ea.JPG
6248,清刻花人物纹铜酒注,清,一般,,通高30.2cm，口径6.1cm，0.640kg,铜器,,https://www.sxhm.com/collections/detail/11318.html,htps:/Uploads/Picture/2023/04/13/s6437aed865384.JPG
6249,清铜香炉,清,一般,,通高10.3cm，口径15cm，1.518kg,铜器,,https://www.sxhm.com/collections/detail/11319.html,htps:/Uploads/Picture/2023/04/13/s6437aef337017.JPG
6250,清透雕荷花纹象足铜熏炉,清,一般,,残高19.4cm，口径11.4cm，1.396kg,铜器,,https://www.sxhm.com/collections/detail/11320.html,htps:/Uploads/Picture/2023/04/13/s6437af0b47c22.JPG
6251,清描金浮雕狮纹铜香炉,清,一般,,高8.4cm，口径7.2cm，0.510kg,铜器,,https://www.sxhm.com/collections/detail/11321.html,htps:/Uploads/Picture/2023/04/13/s6437af23ad038.JPG
6252,清阿拉伯文红铜瓶,清,一般,,高15.5cm，口径4.9cm，1.065kg,铜器,,https://www.sxhm.com/collections/detail/11322.html,htps:/Uploads/Picture/2023/04/13/s6437af3fe63d5.JPG
6253,清立鹤形铜供器,清,一般,,通高44.6cm，3.903kg,铜器,,https://www.sxhm.com/collections/detail/11323.html,htps:/Uploads/Picture/2023/04/13/s6437af606d9dc.JPG
6254,清立鹤形铜供器,清,一般,,通高45.6cm，4.076kg,铜器,,https://www.sxhm.com/collections/detail/11324.html,htps:/Uploads/Picture/2023/04/13/s6437af7d15ecc.JPG
6255,清云雷铜瓶,清,一般,,高30.3cm，口径7.9cm，2.357kg,铜器,,https://www.sxhm.com/collections/detail/11325.html,htps:/Uploads/Picture/2023/04/13/s6437af9920a49.JPG
6256,清荷花童子长命铜牌,清,一般,,长11.7cm，宽4.6cm，0.066kg,铜器,,https://www.sxhm.com/collections/detail/11326.html,htps:/Uploads/Picture/2023/04/13/s6437afb28be02.JPG
6257,清鎏金八仙铜饰片,清,一般,,残长10.2cm，宽3.4cm，0.032kg,铜器,,https://www.sxhm.com/collections/detail/11327.html,htps:/Uploads/Picture/2023/04/13/s6437afd051af7.JPG
6258,明双凤纹带柄铜镜,明,三级,,长16.4cm，直径8.5cm，0.135kg,铜器,,https://www.sxhm.com/collections/detail/11328.html,htps:/Uploads/Picture/2023/04/13/s6437afec652d1.JPG
